ID,r_value,g_value,b_value,Y_value,Cb_value,Cr_value,H_value,S_value,V_value,L_value,A_value,B_value,Class
1054,138.2456538,96.25661376,81.95011338,107.1844293,113.7517007,150.1780045,7.916855631,107.1099773,138.2456538,114.4701436,143.3544974,143.4323507,0
1002,133.2397421,87.33939039,73.73270809,99.50732708,113.4548652,152.0876319,6.815357562,115.4803634,133.2397421,106.3833529,145.295721,143.718347,0
564,170.2442396,133.2639474,115.7540935,142.335425,112.9601922,147.8993039,9.603882734,82.54711246,170.2442396,149.5389744,139.6452593,142.9267575,0
937,153.5772812,114.3407821,94.20980757,123.7641217,111.3265053,149.299193,10.09435133,101.6064556,153.5772812,131.0564867,140.7746741,145.2855369,0
650,158.6840595,116.9798354,95.26995676,126.9774655,110.1006153,150.6559953,10.40745052,104.4801264,158.6840595,134.5052802,141.5280642,146.5328039,0
1109,156.7153201,108.4484542,79.82645673,119.6533732,105.5308585,154.4833927,11.143087,125.6216527,156.7153201,127.6473969,143.7438225,151.6691185,0
980,164.6218172,110.7033732,85.30418934,123.9514146,106.2300326,157.0408052,9.524265506,124.8504353,164.6218172,131.5789445,146.4382481,150.8473885,0
1092,167.3793316,114.6123518,81.86215925,126.6637918,102.731249,157.07716,11.35191745,131.0920992,167.3793316,134.949176,145.0617588,154.461728,0
851,179.8544101,133.698693,104.593136,144.1972648,105.6479702,153.466632,11.53155025,107.9265559,179.8544101,151.7262616,141.9672379,150.6208344,0
890,148.3644959,109.3834868,95.82916293,119.4937648,114.6238487,148.6239302,7.378351944,93.14891189,148.3644959,126.2512022,141.6935366,141.6828592,0
872,180.0664932,129.7499277,101.3855642,141.5817674,105.3306351,155.47268,10.75860075,112.7430857,180.0664932,149.1081237,143.8613279,151.0634095,0
965,151.4472157,110.4048592,87.25198882,120.0500968,109.5115029,150.4349602,10.72242528,108.8881961,151.4472157,127.9565685,141.2635992,147.3377768,0
729,189.1776282,138.0802438,118.1312849,151.0893008,109.4117149,155.2071695,8.336549856,98.12777213,189.1776282,157.5917132,144.9492128,146.4900542,0
755,115.1666667,71.95886386,55.14577212,82.96506693,112.3129285,151.0063663,8.245347698,135.3383937,115.1666667,89.25367287,144.5097943,145.7841985,0
1099,175.7169931,121.2360234,94.94590967,134.5466677,105.6656665,157.4117183,9.535533797,118.2626342,175.7169931,142.3303853,146.17988,150.9878395,0
877,170.1609517,114.1740145,102.0143457,129.542104,112.4706088,157.0187777,5.235362725,101.9797061,170.1609517,136.7009564,148.5595988,143.7705855,0
181,132.0157068,94.38568935,72.57766143,103.1413613,110.7766143,148.591623,10.84642234,116.6474695,132.0157068,110.6195462,140.4938918,146.6143106,1
136,117.4175666,74.02273242,58.66022204,85.25194472,112.9910883,150.982101,7.715353825,132.0761272,117.4175666,91.46348463,144.7035722,144.965637,1
804,161.5173964,121.130031,94.82397169,130.2209199,108.0237358,150.3696742,11.81210379,107.0972284,161.5173964,138.0174701,140.2900634,148.6211116,0
1056,148.6153523,112.0058725,95.30830537,121.0308305,113.4557466,147.6948406,9.428901007,95.21203859,148.6153523,128.2227349,140.2556628,143.1268876,0
857,159.5448867,115.1401928,91.60699625,125.739693,108.7507585,152.1584865,10.09762627,109.3065322,159.5448867,133.4790291,142.4742102,147.911119,0
